host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,accommodates,bathrooms_text,bedrooms,beds,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire,property_type_Other,property_type_Private,property_type_Room,property_type_Shared,Backyard,Baking sheet,Bathtub,Bed linens,Board games,Body soap,Books and reading material,Carbon monoxide alarm,Central heating,Cleaning products,Clothing storage: closet,Coffee Facilities,Coffee maker,Cooking basics,Crib,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Drying rack for clothing,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Free washer – In unit,Freezer,Hangers,Heating,High chair,Host greets you,Hot water,Hot water kettle,Indoor fireplace,Iron,Kitchen,Laundromat nearby,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outdoor furniture,Oven,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Self check-in,Shower gel,Single level home,Smoke alarm,Soap,Stove,TV,Toaster,Washer,WiFi,Wine glasses,reviews_pc1,availability_pc1,nights_pc1
4,0.68,0.88,0,11,14,2,1,1,New Town West,6,3.0,3.0,5.0,2.3010299956639813,1,19,19,0,1,9,9,0,0,2.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,2.185439750973824,-2.7381532305138077,-1.4878021411780165
4,1.0,0.99,1,2,2,2,1,1,Trinity East and The Dudleys,2,1.0,1.0,1.0,1.9590413923210936,1,27,27,4,0,2,2,0,0,5.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,-2.1700360629651883,1.3949917199259354,0.6174096838987096
4,1.0,0.99,1,1,5,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,2.255272505103306,1,66,66,2,0,1,1,0,0,8.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,-1.770042907667541,1.8283896205829988,0.3564366446639405
4,1.0,0.97,1,4,4,3,1,1,Gorgie West,6,1.0,3.0,3.0,1.806179973983887,1,27,27,3,1,4,4,0,0,3.42,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0.22892564920759814,1.1940463554625904,-0.654370538130555
4,1.0,0.98,0,11,11,2,1,1,Meadows and Southside,6,1.0,3.0,3.0,2.3138672203691533,1,57,57,5,1,9,9,0,0,8.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0.8778571031070129,0.08140161452623465,0.5352417848910497
4,1.0,1.0,0,3,4,3,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,1.845098040014257,1,27,27,2,1,3,0,3,0,3.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0.755755752475592,1.3368772127567183,0.4492794774165028
3,1.0,0.93,1,1,1,1,1,1,Bruntsfield,2,1.0,1.0,1.0,1.9294189257142926,1,27,27,1,0,1,1,0,0,3.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-2.254035425758846,-2.293921459871726,-2.285294088833072
4,1.0,1.0,1,1,1,2,1,1,Broughton North and Powderhall,2,1.0,1.0,1.0,1.9493900066449128,1,60,60,4,0,1,1,0,0,7.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,-1.5142404970458618,2.411515778924964,0.5361594002406033
4,1.0,1.0,0,1,1,2,1,1,New Town East and Gayfield,8,1.0,4.0,5.0,2.4345689040341987,1,16,16,0,1,1,1,0,0,2.46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2.910391667982516,0.7137727608774539,-1.2354666190565982
4,1.0,1.0,1,1,1,1,1,1,Tollcross,4,1.5,2.0,3.0,2.322219294733919,1,22,22,1,1,1,1,0,0,2.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-2.048065048963437,1.7619136397518083,-0.7580224876223378
4,0.98,0.99,0,173,422,3,1,1,"Inverleith, Goldenacre and Warriston",6,2.0,3.0,4.0,2.278753600952829,1,11,11,0,1,151,142,9,0,1.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,2.328369331914483,0.10961995751822676,-0.7972125253500995
4,1.0,1.0,1,1,1,2,1,1,Easter Road and Hawkhill Avenue,2,1.5,1.0,1.0,1.8388490907372552,1,37,37,1,1,1,0,1,0,4.96,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,-0.34738482475918303,1.7537223551650793,1.0230571662049868
4,1.0,1.0,0,1,1,2,1,0,Meadowbank and Abbeyhill North,4,2.0,2.0,2.0,2.296665190261531,1,9,9,0,1,1,1,0,0,1.38,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,10.256134244272499,1.3135502358907707,-2.1607420535247663
4,1.0,0.97,1,1,1,2,1,1,"Old Town, Princes Street and Leith Street",6,1.5,2.0,4.0,2.4871383754771865,1,21,21,4,0,1,1,0,0,3.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,-2.2169938586619917,1.0732707865122186,0.736801581528302
4,1.0,0.97,1,1,1,3,1,1,Boswall and Pilton,6,2.0,2.0,2.0,1.9867717342662448,1,13,13,0,0,1,1,0,0,2.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,-0.2402191235918772,-0.0480610471401678,1.0230571662049868
4,1.0,1.0,1,2,6,2,1,1,The Shore and Constitution Street,2,1.0,1.0,1.0,1.6989700043360187,1,9,9,1,0,2,1,1,0,1.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1.6577528284601566,-1.9199473596075245,-1.4878021411780165
4,1.0,1.0,1,11,24,1,1,1,Tollcross,4,1.5,2.0,2.0,2.27415784926368,1,14,14,2,1,11,11,0,0,2.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,-0.26643553570472595,1.1496100132044806,1.4751374504297687
4,1.0,1.0,0,4,4,2,1,1,Broughton South,2,1.0,1.0,1.0,1.8750612633917,1,21,21,0,1,4,0,4,0,3.32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,-0.7505226276804203,1.8900900003161263,2.305214085688162
4,1.0,0.99,1,1,1,2,1,0,East Craigs North,1,1.0,1.0,1.0,1.568201724066995,1,38,38,5,0,1,0,1,0,6.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1.1520894453277082,1.2919374792754375,0.7611665116206642
4,1.0,1.0,1,2,2,2,1,1,Canonmills and New Town North,2,1.0,1.0,1.0,2.399673721481038,1,13,13,1,1,2,2,0,0,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,-2.3284626985541887,0.5819598673025357,0.7611665116206642
4,1.0,0.95,0,1,1,2,1,1,Gilmerton South and the Murrays,4,1.5,2.0,2.0,1.9294189257142926,1,13,13,4,0,1,1,0,0,2.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,-0.6873704942407313,-2.7381532305138077,-1.7200844097444492
4,1.0,1.0,0,2,2,2,1,1,Hillside and Calton Hill,9,3.0,3.0,5.0,2.4983105537896004,1,22,22,3,1,2,2,0,0,2.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,4.849586374620596,1.5418802427331222,-1.1162885193114906
4,1.0,0.86,0,2,3,2,1,1,Gilmerton South and the Murrays,5,1.5,2.0,3.0,2.0453229787866576,1,7,7,1,0,1,1,0,0,1.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,-1.7450673520696172,2.7389647822914243,-2.039683038593216
4,1.0,1.0,0,1,1,2,1,1,Meadows and Southside,2,1.0,1.0,1.0,2.2013971243204513,1,32,32,5,0,1,1,0,0,4.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,-1.611356909951639,1.0570823996654108,1.3359469641143087
4,1.0,0.94,0,1,2,2,1,1,Muirhouse,2,2.0,1.0,1.0,1.6232492903979006,1,23,23,2,0,1,0,1,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,-0.9057936289913131,-1.168302858327436,0.17778138246176792
3,1.0,0.92,0,1,1,2,1,1,South Leith,3,1.5,2.0,2.0,2.113943352306837,1,8,8,0,0,1,1,0,0,1.19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,-2.0126343188596274,-2.3530548565685905,0.2582938464931644
4,1.0,1.0,1,1,1,1,1,1,The Shore and Constitution Street,4,2.0,2.0,2.0,1.9590413923210936,1,43,43,1,1,1,1,0,0,5.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0.563340545902409,1.3360456084540488,-2.4428174667050575
4,1.0,0.91,0,1,1,2,1,1,Dalry and Fountainbridge,3,1.0,1.0,2.0,1.9138138523837167,1,22,22,1,0,1,1,0,0,3.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,2.641063940695096,1.1147649253528509,0.7611665116206642
4,1.0,0.83,0,25,28,2,1,1,Deans Village,4,1.0,2.0,2.0,2.0530784434834195,1,20,20,0,0,19,19,0,0,2.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,2.3222547866499936,-1.2910250518536548,-1.9535642296735616
4,0.98,0.99,0,173,422,3,1,1,Greenbank and The Braids,2,1.0,1.0,1.0,1.8976270912904414,1,13,13,0,1,151,142,9,0,1.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,5.223727562617941,-2.1581168598025284,-0.8793804243577598
4,1.0,0.95,1,1,2,2,1,1,Bonnington,2,1.0,1.0,1.0,2.093421685162235,1,22,22,2,1,1,1,0,0,3.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.1842015674241997,2.6229575081491685,-0.9640208320093702
4,1.0,0.99,0,5,7,2,1,1,Tollcross,2,1.0,1.0,1.0,2.041392685158225,1,42,42,3,0,3,3,0,0,5.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,-0.06686096348510141,-0.5751510364200951,0.7611665116206642
4,1.0,0.93,0,1,1,2,1,1,Broughton South,4,1.5,2.0,2.0,2.041392685158225,1,19,19,2,0,1,1,0,0,3.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,-2.0502488920946753,1.5731307053518375,0.7805572013426895
4,1.0,0.9,0,1,1,2,1,1,North Leith and Newhaven,2,1.0,1.0,1.0,1.845098040014257,1,7,7,1,0,1,0,1,0,1.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,-2.0520628029851298,3.3525096884938357,1.0230571662049868
4,1.0,1.0,0,9,9,2,1,1,Deans Village,2,1.0,1.0,1.0,1.9242792860618816,1,33,33,3,0,8,2,6,0,5.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-0.47181498311423364,2.4139616764980145,0.6174096838987096
4,1.0,1.0,0,168,230,2,1,1,"Canongate, Southside and Dumbiedykes",1,1.0,1.0,1.0,1.8129133566428555,1,42,42,0,0,11,8,3,0,8.69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,4.728060282762133,-2.7381532305138077,-0.9640208320093702
4,1.0,0.97,1,1,3,1,1,1,Moredun and Craigour,2,1.0,1.0,2.0,1.6532125137753437,1,37,37,0,0,1,0,1,0,4.83,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,-0.7377814317265636,0.6508338477308169,-2.434736310777461
4,1.0,0.8,0,1,1,1,1,0,Great Junction Street,4,1.5,1.0,1.0,1.954242509439325,1,7,7,0,1,1,1,0,0,1.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,-1.5477317037148555,-2.1967883238542387,-1.225911486593693
4,1.0,1.0,1,1,1,2,1,1,Hyvots and Gilmerton,4,1.5,1.0,2.0,1.9493900066449128,1,40,40,5,0,1,1,0,0,5.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0.02966855566838531,2.8605077416374174,0.3555190293143865
4,1.0,1.0,0,1,1,2,1,1,Boswall and Pilton,4,2.5,2.0,4.0,2.0791812460476247,1,6,6,0,0,1,1,0,0,1.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,-0.7517190933247324,-2.7381532305138077,-0.8117531447072495
2,0.8,0.48,0,1,1,2,1,1,Comely Bank,2,1.0,1.0,1.0,2.1492191126553797,1,7,7,0,0,1,1,0,0,1.26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,-1.989304491591429,-0.11530644028263179,-1.225911486593693
4,1.0,1.0,0,5,8,2,1,1,Hillside and Calton Hill,6,1.0,2.0,5.0,1.8388490907372552,1,47,47,9,1,5,5,0,0,6.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,3.2177057354498895,-1.270288234995795,0.32172097405867417
4,1.0,0.96,0,1,1,2,1,1,Hillside and Calton Hill,4,1.0,1.0,2.0,1.9294189257142926,1,13,13,0,0,1,1,0,0,2.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.34067205208522555,-2.7381532305138077,0.7611665116206642
4,1.0,0.93,1,1,1,2,1,0,Queensferry East,2,1.0,1.0,1.0,2.041392685158225,1,13,13,0,1,1,1,0,0,2.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0.13696616704775125,-2.622145956371552,-1.4878021411780165
2,0.85,0.62,0,2,2,2,1,1,Joppa,4,1.5,2.0,2.0,2.2671717284030137,1,7,7,0,0,2,1,1,0,1.58,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,-1.1479185022463565,1.777579332459795,0.7611665116206642
4,1.0,1.0,0,1,1,2,1,1,Pilrig,4,2.0,2.0,2.0,2.1583624920952498,1,18,18,2,1,1,1,0,0,2.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,5.444812871112331,2.361112309456999,-2.1607420535247663
4,1.0,1.0,1,3,3,2,1,1,Deans Village,6,1.0,2.0,4.0,2.6324572921847245,1,7,7,0,1,3,3,0,0,1.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,-2.2797521700556924,3.2365024143515795,0.8793003384830332
4,1.0,1.0,1,1,1,2,1,1,Tollcross,4,1.0,2.0,2.0,2.250420002308894,1,22,22,1,1,1,1,0,0,3.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,-1.4845002997145422,-0.11112193985107109,-1.1828768504559926
4,1.0,1.0,1,1,1,2,1,1,Tollcross,2,1.5,1.0,1.0,2.2810333672477277,1,56,56,9,0,1,1,0,0,10.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,-1.9455787810979197,-1.5807295425711534,0.9408892671973271
